,LotFrontage,LotArea,MasVnrArea,BsmtUnfSF,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,TotalSquare,TotalBath,TotalBsmtBath,GarageAgeYrs,Age,TotalRooms,TotalLivArea,YrsFromRenn,MSZoning,Street,LotShape,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageCars,PavedDrive,MoSold,SaleCondition,Garage,HasBasement,HasFinishedBsmt,Id
375,-0.03922313577969881,-0.04979311937077315,-0.5707501337786359,-0.5302968884711868,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-1.1930963009565787,-1.9762688834065327,1.0603965489964808,-0.05134636637874752,1.6683995846617066,-1.9417111355322176,-0.9699406916950457,1.7471516922535757,3.0,1.0,0.0,4.0,7.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,13.0,14.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,2.0,2.0,4.0,0.0,1.0,1.0,376
376,-0.5841789953041461,-0.1674537835655208,-0.5707501337786359,0.01077523407921921,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.9532714962878622,-1.1898549913995724,-0.8821115583245506,-0.8838360378165188,-0.8779143076498472,-1.055943831086963,-1.0241379385061735,-0.6276175981881776,3.0,1.0,0.0,1.0,5.0,2.0,2.0,0.0,6.0,4.0,1.0,1.0,12.0,13.0,2.0,4.0,2.0,2.0,3.0,0.0,2.0,5.0,1.0,0.0,1.0,4.0,1.0,3.0,6.0,0.0,5.0,2.0,2.0,6.0,4.0,1.0,1.0,1.0,377
377,1.4594054779125312,0.06275622125163025,-0.5707501337786359,2.292786529187208,0.5168205719523427,2.5265182577141245,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,1.8004529106189238,1.9558005766282698,-0.8821115583245506,-1.0919584556759616,-1.1093973887690793,1.1584744300261736,0.5940370019974995,-1.0153350333623414,1.0,1.0,0.0,0.0,21.0,2.0,2.0,0.0,5.0,7.0,1.0,1.0,5.0,5.0,2.0,4.0,2.0,2.0,3.0,3.0,5.0,5.0,1.0,0.0,1.0,4.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,11.0,4.0,1.0,1.0,0.0,378
378,0.823623641800676,0.0879119509900303,1.366489196155293,-0.35371268111164006,0.14968953515089434,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,1.393846388997851,-0.4034410993926118,1.0603965489964808,-1.2168319063916273,-1.2086044235344646,-0.17017652664170838,1.6715298850282547,-1.1122643921558826,3.0,1.0,3.0,0.0,22.0,2.0,2.0,0.0,2.0,8.0,3.0,1.0,12.0,13.0,2.0,4.0,2.0,0.0,3.0,0.0,2.0,5.0,1.0,0.0,1.0,4.0,1.0,0.0,6.0,1.0,0.0,3.0,2.0,5.0,5.0,1.0,1.0,1.0,379
379,-0.44794003042303426,-0.23991431185581255,-0.48219062155308484,0.9389742727640161,0.04593511170700675,0.24669943661499108,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,0.2616785293942653,1.1693866846213092,-0.8821115583245506,-0.8422115542446302,-0.910983319238309,0.272707125580919,-0.2653764831503842,-0.6760822775849482,3.0,1.0,0.0,4.0,8.0,6.0,2.0,0.0,5.0,5.0,1.0,1.0,12.0,13.0,3.0,4.0,2.0,2.0,3.0,3.0,5.0,5.0,1.0,0.0,1.0,4.0,1.0,3.0,6.0,1.0,4.0,2.0,2.0,5.0,4.0,1.0,1.0,0.0,380
380,-0.9020699133600736,-0.5529077141387742,-0.5707501337786359,0.5450556563465657,-0.7521758378613592,-0.704483250333654,3.601511021701052,-0.11633928614822256,-0.2702083542015609,0.18254851770154154,0.38297279261434874,-0.8821115583245506,2.362873680790789,1.635330573073245,-0.17017652664170838,-0.12472172356912396,1.7956163716503462,3.0,1.0,3.0,4.0,18.0,2.0,2.0,0.0,0.0,4.0,1.0,1.0,3.0,14.0,3.0,4.0,0.0,3.0,3.0,3.0,3.0,5.0,1.0,4.0,1.0,4.0,1.0,2.0,6.0,1.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,1.0,381
381,-0.44794003042303426,-0.33241924631216013,-0.5707501337786359,1.64304720210785,0.9717438132063113,1.1223914341232675,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,0.03281018788300277,0.38297279261434874,1.0603965489964808,-1.2168319063916273,-1.2086044235344646,-1.055943831086963,-0.9092913916921169,-1.1122643921558826,1.0,1.0,3.0,4.0,21.0,2.0,2.0,0.0,2.0,6.0,1.0,1.0,12.0,13.0,2.0,4.0,2.0,2.0,1.0,3.0,5.0,5.0,1.0,0.0,1.0,4.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,7.0,5.0,1.0,1.0,0.0,382
382,0.41490674715734055,-0.12746519326423944,-0.5707501337786359,0.8416265687068301,0.3971039295170878,0.09571805773425376,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,0.2056788288117223,1.1693866846213092,-0.8821115583245506,-1.1752074228197387,-1.1755354119460029,0.7155907778035463,-0.2692477150654648,-1.063799712759112,3.0,1.0,0.0,4.0,5.0,2.0,2.0,0.0,5.0,6.0,1.0,1.0,12.0,13.0,2.0,4.0,2.0,2.0,3.0,0.0,5.0,5.0,1.0,0.0,1.0,4.0,1.0,2.0,6.0,0.0,5.0,2.0,2.0,3.0,4.0,1.0,1.0,0.0,383
383,-0.44794003042303426,-0.1520195908176578,-0.5707501337786359,0.4907220540820898,-0.7521758378613592,-0.704483250333654,1.1300803430312418,-0.11633928614822256,-0.2702083542015609,-1.2162266120667595,-1.1898549913995724,-0.8821115583245506,1.2390126243497979,1.4699855151309362,-1.055943831086963,-1.576433691724333,1.7471516922535757,2.0,1.0,3.0,0.0,20.0,2.0,2.0,0.0,1.0,5.0,1.0,1.0,13.0,14.0,3.0,4.0,0.0,1.0,0.0,3.0,5.0,5.0,1.0,4.0,0.0,0.0,1.0,3.0,6.0,0.0,5.0,2.0,0.0,9.0,4.0,1.0,1.0,0.0,384
384,-0.03922313577969881,4.268473523013462,-0.5707501337786359,0.06284493624934197,0.9717438132063113,2.7831866018113782,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,1.1759345106440426,1.1693866846213092,1.0603965489964808,-0.5924646528132989,-0.7125692497075385,1.1584744300261736,1.2031108233035073,-0.3852942012043253,3.0,1.0,1.0,0.0,4.0,1.0,2.0,0.0,5.0,5.0,1.0,1.0,6.0,6.0,2.0,4.0,2.0,2.0,3.0,0.0,2.0,5.0,1.0,0.0,1.0,4.0,1.0,2.0,6.0,2.0,1.0,2.0,2.0,5.0,4.0,1.0,1.0,1.0,385
385,-1.2199608314160013,-0.7351113661882215,-0.48219062155308484,1.504949296352307,0.4130661485084551,-0.40252049257217937,-0.3593249004055313,-0.11633928614822256,2.3132926866523285,-0.05118936299081166,0.38297279261434874,-0.8821115583245506,-0.9670850049602959,-1.010190354003694,-0.6130601788643357,-0.9196146767989984,-0.86994099517203,3.0,1.0,3.0,4.0,0.0,2.0,2.0,4.0,2.0,7.0,1.0,1.0,12.0,13.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,5.0,1.0,0.0,1.0,4.0,1.0,2.0,6.0,1.0,4.0,2.0,2.0,3.0,4.0,1.0,1.0,1.0,386
386,-0.5387660070104421,-0.21115058900752248,-0.5707501337786359,0.20547064219359124,-0.7521758378613592,1.5753355707654795,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.8826631781620472,-1.1898549913995724,-0.8821115583245506,-0.05134636637874752,1.9660206889578624,1.601358082248801,-1.0602694363802587,-0.6276175981881776,3.0,1.0,3.0,2.0,7.0,1.0,2.0,0.0,0.0,4.0,2.0,1.0,13.0,13.0,3.0,1.0,2.0,3.0,3.0,3.0,5.0,5.0,1.0,4.0,1.0,4.0,1.0,3.0,6.0,0.0,5.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,387
387,0.097015829101413,-0.33241924631216013,0.8406670923160837,-0.35597658120599324,1.610232572861004,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.4882305044937012,-1.1898549913995724,1.0603965489964808,0.11515156790880673,-0.11732704111522722,-0.17017652664170838,-0.3221545512382324,0.48707002793754334,3.0,1.0,3.0,4.0,7.0,2.0,2.0,0.0,7.0,5.0,3.0,1.0,8.0,8.0,3.0,4.0,1.0,3.0,3.0,0.0,0.0,5.0,1.0,0.0,1.0,4.0,1.0,3.0,6.0,1.0,1.0,1.0,2.0,9.0,0.0,1.0,1.0,1.0,388
388,1.0506885832691957,-0.1137347750404912,0.1211210554834816,2.0392297186196533,0.20555730162067995,-0.32702980313181074,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,0.4625470206142563,0.38297279261434874,-0.8821115583245506,-0.8422115542446302,-0.910983319238309,-0.17017652664170838,-0.6795982980640038,-0.7245469569817187,3.0,1.0,0.0,1.0,5.0,2.0,2.0,0.0,2.0,6.0,1.0,1.0,12.0,13.0,2.0,4.0,2.0,2.0,3.0,3.0,5.0,5.0,1.0,0.0,1.0,4.0,1.0,2.0,6.0,0.0,5.0,2.0,2.0,6.0,4.0,1.0,1.0,0.0,389
389,1.1869275481503074,0.1961517442867317,0.9347615740557317,-0.37408778196081854,0.812121623292638,1.318667226668226,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,1.7614965971701981,1.1693866846213092,1.0603965489964808,-1.2168319063916273,-1.1755354119460029,1.1584744300261736,2.0728475935582726,-1.1122643921558826,3.0,1.0,3.0,4.0,16.0,2.0,2.0,0.0,5.0,9.0,1.0,1.0,12.0,13.0,0.0,4.0,2.0,0.0,3.0,0.0,2.0,5.0,1.0,0.0,1.0,4.0,1.0,0.0,6.0,1.0,0.0,3.0,2.0,7.0,5.0,1.0,1.0,1.0,390
390,-0.9020699133600736,-0.21165169916167387,-0.5707501337786359,-0.7657424982839157,-0.7521758378613592,1.258274675115931,1.4737892453628048,-0.11633928614822256,-0.2702083542015609,-0.4127526471867955,-1.1898549913995724,1.0603965489964808,0.03190260076502961,2.3628488280194033,0.7155907778035463,-0.008584766116707247,1.6986870128568052,3.0,1.0,3.0,4.0,7.0,2.0,2.0,0.0,0.0,4.0,1.0,1.0,8.0,8.0,3.0,4.0,0.0,3.0,1.0,3.0,4.0,1.0,1.0,0.0,1.0,4.0,1.0,3.0,6.0,0.0,5.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,391
391,0.05160284080770906,0.16959290611670774,-0.5707501337786359,-1.0260910091345294,0.24546284909909824,2.1943592241765026,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,0.24098298787462982,1.1693866846213092,1.0603965489964808,-0.8838360378165188,-0.9440523308267706,0.272707125580919,0.8327629700941339,-0.7730116363784891,3.0,1.0,0.0,1.0,11.0,2.0,2.0,0.0,5.0,5.0,1.0,1.0,12.0,13.0,3.0,4.0,2.0,0.0,3.0,3.0,0.0,5.0,1.0,0.0,1.0,4.0,1.0,2.0,6.0,1.0,4.0,2.0,2.0,5.0,4.0,1.0,1.0,1.0,392
392,-0.03922313577969881,-0.21826635319647228,-0.5707501337786359,-1.28417561989079,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-2.051352581623813,-1.1898549913995724,-0.8821115583245506,0.7811433050590237,0.37870813271169884,-0.6130601788643357,-1.4499734491650347,1.2140402188891006,3.0,1.0,0.0,4.0,12.0,2.0,2.0,0.0,2.0,4.0,1.0,1.0,8.0,8.0,3.0,4.0,3.0,4.0,4.0,4.0,6.0,6.0,1.0,4.0,1.0,4.0,1.0,3.0,6.0,0.0,5.0,1.0,2.0,6.0,4.0,1.0,0.0,0.0,393
393,-0.03922313577969881,-0.3077646267279115,-0.5707501337786359,-0.10241977063843895,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-1.2064875337045782,-1.1898549913995724,-0.8821115583245506,-0.05134636637874752,0.9408813297155484,-1.4988274833095903,-1.2280228193670828,1.6017576540632643,3.0,1.0,3.0,0.0,3.0,1.0,2.0,0.0,2.0,3.0,1.0,1.0,14.0,15.0,3.0,4.0,1.0,3.0,3.0,3.0,4.0,5.0,1.0,4.0,1.0,0.0,1.0,3.0,6.0,2.0,4.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,394
394,-0.44794003042303426,-0.03836780785612134,-0.5707501337786359,0.37979094945878483,-0.7521758378613592,-0.11565587269877847,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.9715322682169524,-1.1898549913995724,-0.8821115583245506,1.5720084929249065,1.0070193528924718,-1.055943831086963,-1.2538310321342865,1.6502223334600348,3.0,1.0,3.0,4.0,17.0,2.0,2.0,0.0,0.0,4.0,1.0,1.0,8.0,8.0,3.0,4.0,1.0,3.0,3.0,3.0,5.0,5.0,1.0,2.0,1.0,0.0,1.0,3.0,6.0,0.0,5.0,1.0,2.0,6.0,4.0,1.0,1.0,0.0,395
395,-0.08463612407340275,-0.09479281121356846,-0.5707501337786359,-0.36729608167775907,-0.4010070200512782,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.33970955947043513,-1.1898549913995724,1.0603965489964808,1.0308902064903551,0.5771222022424692,-0.17017652664170838,-0.1582724001664888,1.5048282952697234,3.0,1.0,3.0,4.0,7.0,2.0,2.0,0.0,2.0,4.0,1.0,1.0,13.0,14.0,3.0,4.0,1.0,3.0,3.0,0.0,1.0,5.0,1.0,4.0,1.0,4.0,1.0,3.0,6.0,0.0,5.0,1.0,2.0,5.0,4.0,1.0,1.0,1.0,396
396,-0.44794003042303426,-0.33241924631216013,-0.5707501337786359,-1.0192993088514701,0.9637627037106277,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.9484019571067716,-1.1898549913995724,-0.8821115583245506,-0.21784430066630175,0.014949005238619735,-0.6130601788643357,-0.43183945549884817,0.6809287455246252,3.0,1.0,3.0,4.0,5.0,2.0,2.0,0.0,2.0,4.0,3.0,1.0,8.0,8.0,3.0,4.0,1.0,3.0,3.0,0.0,4.0,5.0,1.0,4.0,1.0,4.0,1.0,3.0,6.0,0.0,5.0,2.0,2.0,8.0,4.0,1.0,1.0,1.0,397
397,-0.03922313577969881,-0.2933326542883513,1.0233210862812827,-0.5506719893203652,-0.7521758378613592,1.832003914862733,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,0.13263574109536194,0.38297279261434874,-0.8821115583245506,0.656269854343358,0.27950109794631367,1.1584744300261736,0.44693018922443833,1.068646180698789,3.0,1.0,3.0,4.0,12.0,4.0,2.0,0.0,5.0,4.0,1.0,1.0,12.0,13.0,3.0,4.0,1.0,3.0,3.0,3.0,0.0,5.0,1.0,4.0,1.0,4.0,1.0,3.0,6.0,1.0,4.0,1.0,2.0,6.0,4.0,1.0,1.0,1.0,398
398,-0.44794003042303426,-0.15532691783505703,-0.5707501337786359,0.8914323707825997,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.6440557582886033,-1.1898549913995724,-0.8821115583245506,2.404498164362678,1.6683995846617066,-0.6130601788643357,-1.1983433746847985,1.6502223334600348,4.0,1.0,3.0,0.0,9.0,2.0,2.0,0.0,2.0,4.0,1.0,1.0,8.0,8.0,3.0,1.0,0.0,1.0,2.0,3.0,5.0,5.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,0.0,5.0,1.0,0.0,10.0,0.0,1.0,1.0,0.0,399
399,-0.22087508895451458,-0.23971386779415202,-0.017253182368941904,-0.6502835934719045,-0.7521758378613592,1.832003914862733,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,0.09124465805609107,0.38297279261434874,1.0603965489964808,-1.1335829392478503,-1.1093973887690793,-0.17017652664170838,0.4598342956080402,-1.0153350333623414,1.0,1.0,3.0,4.0,21.0,2.0,2.0,0.0,5.0,6.0,1.0,1.0,5.0,5.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,5.0,1.0,0.0,1.0,4.0,1.0,2.0,6.0,0.0,5.0,2.0,2.0,9.0,4.0,1.0,1.0,1.0,400
400,-1.4470257728845208,0.4456043790232963,-0.5707501337786359,-0.21108697516739078,0.20555730162067995,-0.25153911369144205,-0.3593249004055313,-0.11633928614822256,3.748571042682267,-0.02318951269954018,-0.4034410993926118,1.0603965489964808,-0.7173381035289645,-0.8117762844729237,-1.9417111355322176,0.08819603176030669,-0.5306882393946367,3.0,1.0,1.0,4.0,24.0,2.0,2.0,4.0,2.0,7.0,1.0,1.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,5.0,1.0,0.0,1.0,4.0,1.0,0.0,6.0,2.0,2.0,2.0,2.0,11.0,4.0,1.0,1.0,1.0,401
401,-0.22087508895451458,-0.17537132400111283,-0.5707501337786359,1.6271999014473777,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,0.06446219256009227,0.38297279261434874,-0.8821115583245506,-1.1752074228197387,-1.1755354119460029,-0.17017652664170838,-0.8667078406262309,-1.063799712759112,3.0,1.0,0.0,4.0,5.0,2.0,2.0,0.0,2.0,6.0,1.0,1.0,12.0,13.0,2.0,4.0,2.0,2.0,3.0,0.0,2.0,5.0,1.0,0.0,1.0,4.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,6.0,5.0,1.0,1.0,1.0,402
402,-0.44794003042303426,-0.03175315382132292,-0.5707501337786359,0.23716524351453552,0.5886505574134956,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-1.4889208062078383,-1.1898549913995724,-0.8821115583245506,1.6136329764967952,1.0400883644809336,-1.4988274833095903,-1.7209596832206737,-0.5791529187914072,3.0,1.0,3.0,4.0,19.0,2.0,2.0,0.0,2.0,4.0,1.0,1.0,13.0,14.0,3.0,4.0,2.0,3.0,3.0,3.0,5.0,5.0,1.0,0.0,1.0,4.0,1.0,3.0,6.0,0.0,5.0,1.0,0.0,7.0,4.0,1.0,1.0,0.0,403
403,1.0506885832691957,0.15766648444790454,3.026980050384375,1.298934387766169,0.3971039295170878,1.152587709899415,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,1.0188918720538678,1.1693866846213092,-0.8821115583245506,-0.8838360378165188,-0.9440523308267706,2.044241734471428,0.3320836424103818,-0.7245469569817187,3.0,1.0,3.0,0.0,15.0,2.0,2.0,0.0,5.0,7.0,3.0,1.0,12.0,13.0,2.0,4.0,2.0,2.0,3.0,3.0,5.0,5.0,1.0,2.0,1.0,4.0,1.0,2.0,6.0,1.0,4.0,2.0,2.0,6.0,0.0,1.0,1.0,0.0,404
404,-0.03922313577969881,-0.01531674076515715,-0.5707501337786359,0.5405278561578594,-0.7521758378613592,-0.10055773481070475,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.23014492789589455,1.1693866846213092,-0.8821115583245506,-0.7173381035289645,-0.8117762844729237,0.272707125580919,-0.5595901086965066,-0.5791529187914072,3.0,1.0,0.0,4.0,8.0,2.0,2.0,0.0,5.0,5.0,1.0,1.0,8.0,8.0,3.0,4.0,2.0,2.0,3.0,3.0,5.0,5.0,1.0,2.0,1.0,4.0,1.0,3.0,6.0,1.0,4.0,2.0,2.0,4.0,4.0,1.0,1.0,0.0,405
405,-0.03922313577969881,-0.052699558264851246,-0.5707501337786359,-0.9106321043225182,0.20555730162067995,0.47317150493609705,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,0.40654732003171334,0.38297279261434874,1.0603965489964808,-0.5508401692414102,-0.11732704111522722,0.7155907778035463,0.9424478743547496,-0.3368295218075548,3.0,1.0,0.0,0.0,19.0,1.0,2.0,0.0,2.0,3.0,1.0,1.0,9.0,10.0,3.0,4.0,1.0,3.0,3.0,3.0,1.0,5.0,1.0,0.0,1.0,4.0,1.0,3.0,2.0,1.0,4.0,2.0,2.0,5.0,4.0,1.0,1.0,1.0,406
406,-0.8566569250663697,-0.003690985188844778,-0.5707501337786359,1.1246140805009754,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.41031787759625016,-1.1898549913995724,-0.8821115583245506,1.7801309107843495,1.1723644108347806,-0.17017652664170838,-0.47313259592637413,1.6986870128568052,3.0,1.0,3.0,4.0,18.0,2.0,2.0,0.0,0.0,5.0,1.0,1.0,8.0,8.0,3.0,4.0,0.0,3.0,3.0,3.0,5.0,5.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,5.0,1.0,2.0,2.0,4.0,1.0,1.0,0.0,407
407,-0.31170106554192245,0.5070404839222574,-0.5707501337786359,0.617500459365867,-0.7521758378613592,-0.704483250333654,2.259409593549235,-0.11633928614822256,-0.2702083542015609,-0.05727628696717502,0.38297279261434874,-0.8821115583245506,0.7811433050590237,1.8668136541924771,1.1584744300261736,-0.4202257597536065,0.4386053485407729,3.0,1.0,3.0,4.0,6.0,2.0,2.0,0.0,5.0,5.0,1.0,1.0,13.0,10.0,3.0,4.0,0.0,2.0,3.0,3.0,5.0,5.0,1.0,0.0,1.0,4.0,1.0,3.0,6.0,0.0,5.0,1.0,2.0,2.0,4.0,1.0,1.0,0.0,408
408,1.7772963959684587,0.36452475608160056,1.366489196155293,1.1223501804066223,0.7801971853099035,0.23160129872691734,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,0.813153841652786,1.1693866846213092,-0.8821115583245506,-1.1752074228197387,-1.1755354119460029,1.1584744300261736,0.2146562743196049,-1.063799712759112,3.0,1.0,3.0,0.0,16.0,2.0,2.0,0.0,5.0,6.0,1.0,1.0,12.0,13.0,2.0,4.0,2.0,0.0,1.0,3.0,5.0,5.0,1.0,0.0,1.0,4.0,1.0,2.0,6.0,1.0,2.0,3.0,2.0,7.0,5.0,1.0,1.0,0.0,409
409,0.6873846769195642,0.02838006467684453,-0.017253182368941904,-0.7295200967742651,-0.7521758378613592,0.8355268142498666,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,0.6634155118342473,1.1693866846213092,1.0603965489964808,-1.2168319063916273,-1.1755354119460029,0.7155907778035463,1.111491667979934,-1.1122643921558826,1.0,1.0,3.0,4.0,21.0,2.0,2.0,0.0,5.0,7.0,1.0,1.0,12.0,13.0,2.0,4.0,2.0,0.0,3.0,3.0,2.0,5.0,1.0,0.0,1.0,4.0,1.0,0.0,6.0,1.0,2.0,3.0,2.0,3.0,5.0,1.0,1.0,1.0,410
410,-0.08463612407340275,-0.09479281121356846,-0.5707501337786359,1.6045609005038461,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.018319973518449488,-1.1898549913995724,-0.8821115583245506,0.9060167557746894,0.47791516747708407,-0.6130601788643357,-0.9415516576511216,1.359434257079412,3.0,1.0,3.0,4.0,7.0,2.0,2.0,0.0,2.0,4.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,0.0,3.0,5.0,5.0,1.0,4.0,1.0,0.0,1.0,3.0,4.0,0.0,5.0,1.0,2.0,5.0,0.0,1.0,1.0,0.0,411
411,1.3685795013251232,2.4186754999790008,-0.5707501337786359,-1.28417561989079,1.354837068999127,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.5539692834384256,-1.1898549913995724,1.0603965489964808,0.9060167557746894,0.47791516747708407,-0.6130601788643357,0.13723163601799374,1.359434257079412,3.0,1.0,3.0,4.0,8.0,2.0,2.0,1.0,2.0,4.0,3.0,1.0,13.0,14.0,3.0,4.0,1.0,3.0,3.0,2.0,4.0,5.0,1.0,4.0,0.0,4.0,1.0,3.0,6.0,0.0,5.0,2.0,2.0,0.0,4.0,1.0,1.0,1.0,412
412,-0.03922313577969881,-0.6127402665444507,1.820356696311242,0.7352232642722314,-0.7521758378613592,1.4696486055489633,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,0.46376440540952896,1.1693866846213092,1.0603965489964808,-1.1752074228197387,-1.1755354119460029,-0.17017652664170838,0.06496864026982334,-1.063799712759112,1.0,1.0,1.0,4.0,21.0,2.0,2.0,0.0,2.0,6.0,1.0,1.0,8.0,8.0,0.0,4.0,2.0,0.0,3.0,0.0,2.0,5.0,1.0,0.0,1.0,4.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,5.0,5.0,1.0,1.0,1.0,413
413,-0.62959198359785,-0.15602847205086898,-0.5707501337786359,0.9978356752171984,-0.7521758378613592,-0.704483250333654,1.768396875932716,-0.11633928614822256,-0.2702083542015609,-0.6464905278791486,-1.1898549913995724,-0.8821115583245506,2.2380002300751234,1.5361235383078597,-1.055943831086963,-1.2615734959644476,1.7956163716503462,4.0,1.0,3.0,4.0,17.0,0.0,2.0,0.0,2.0,4.0,1.0,1.0,14.0,15.0,3.0,4.0,1.0,3.0,3.0,3.0,5.0,5.0,1.0,2.0,1.0,0.0,1.0,3.0,6.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,0.0,414
414,-0.4933530187167382,0.07127509387220397,-0.5707501337786359,-0.1544894728085617,0.812121623292638,2.118868534736134,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,0.742545523526971,1.1693866846213092,0.08914249533596515,-0.5924646528132989,-0.7125692497075385,1.1584744300261736,0.8676040573298589,-0.3852942012043253,3.0,1.0,1.0,1.0,20.0,2.0,2.0,0.0,5.0,6.0,1.0,1.0,12.0,13.0,2.0,4.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,0.0,1.0,4.0,1.0,2.0,6.0,1.0,4.0,3.0,2.0,11.0,4.0,1.0,1.0,1.0,415
415,0.14242881739511695,-0.162142015931516,-0.5707501337786359,1.6951169042779726,0.04593511170700675,-0.25153911369144205,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,0.13750528027645265,0.38297279261434874,-0.8821115583245506,-1.2168319063916273,-1.2086044235344646,-0.17017652664170838,-0.8279955214754252,-1.1122643921558826,3.0,1.0,0.0,4.0,8.0,2.0,2.0,0.0,2.0,6.0,1.0,1.0,12.0,13.0,2.0,4.0,2.0,2.0,3.0,0.0,2.0,5.0,1.0,0.0,1.0,4.0,1.0,2.0,6.0,0.0,5.0,2.0,2.0,7.0,5.0,1.0,1.0,1.0,416
416,0.1878418056888209,-0.26787625845746044,0.5528486775830429,-0.2359898762052756,-0.7521758378613592,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.6026646752493324,-0.4034410993926118,-0.8821115583245506,-0.05134636637874752,-0.28267209905753593,-0.17017652664170838,-0.5118449150771797,0.24474663095369095,3.0,1.0,3.0,4.0,19.0,2.0,2.0,0.0,5.0,5.0,3.0,1.0,6.0,6.0,3.0,4.0,1.0,3.0,3.0,3.0,0.0,5.0,1.0,4.0,1.0,4.0,1.0,3.0,6.0,1.0,4.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,417
